Student Country,Type of Answer,Question Level,Topic,Subtopic
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Lithuania,0,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Italy,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Ireland,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Lithuania,0,Advanced,Linear Algebra,Linear Transformations
Lithuania,1,Advanced,Linear Algebra,Linear Transformations
Lithuania,0,Advanced,Linear Algebra,Linear Transformations
Lithuania,1,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,1,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Italy,0,Advanced,Linear Algebra,Linear Transformations
Italy,1,Advanced,Linear Algebra,Linear Transformations
Italy,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Advanced,Linear Algebra,Linear Transformations
Italy,0,Advanced,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Ireland,0,Basic,Linear Algebra,Linear Transformations
Romania,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Romania,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,0,Basic,Linear Algebra,Linear Transformations
Slovenia,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Portugal,1,Basic,Linear Algebra,Linear Transformations
Lithuania,0,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,0,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Slovenia,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Lithuania,0,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Italy,1,Basic,Linear Algebra,Linear Transformations
Italy,0,Basic,Linear Algebra,Linear Transformations
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Romania,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Italy,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Romania,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Italy,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Romania,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Lithuania,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,1,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,1,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,1,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Russian Federation,0,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Italy,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
Portugal,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
