MT_196,MT_279,MT_362,MT_208,MT_228,MT_194,MT_220,MT_241,MT_163,MT_216,MT_276,MT_161,MT_191,MT_323,MT_213,MT_218,MT_328,MT_166,MT_314,MT_229,day_of_week,month,day_of_year,total_load
1844291.6666666667,1004860.833333333,3700400.0,531857.1428571428,486789.4736842105,223792.372881356,258253.16455696194,221777.77777777775,223635.94470046085,179043.18936877072,185994.45544554444,182126.54320987652,170107.91366906473,153573.2926829268,98197.39696312365,111149.33837429112,106585.18518518517,106617.14285714288,93410.11235955068,79394.12673879444,3,4,110,17512253.006957598
1886791.6666666663,1080020.8333333326,3573000.0,555521.0084033613,501105.2631578947,230025.42372881356,264050.63291139243,231814.81481481477,229555.29953917052,184066.44518272433,188193.16831683152,186876.54320987652,174870.50359712233,160986.0975609756,101529.28416485898,112049.1493383743,111681.48148148146,112682.74725274729,95741.57303370806,82134.46676970633,4,4,111,17843460.13392601
1944416.666666667,1122101.666666666,3850000.0,561294.1176470588,499999.99999999994,228550.8474576271,276632.91139240505,232950.61728395062,204244.23963133642,184621.26245847179,188969.60396039588,174978.39506172834,179877.69784172656,162882.43902439022,104490.23861171366,117408.31758034033,118244.44444444447,114596.26373626379,97421.34831460693,82729.52086553324,5,4,112,18177707.82128276
1808999.9999999998,1076972.5000000002,3875800.0,538394.9579831933,482947.3684210526,222576.2711864407,276468.35443037975,228271.60493827163,170737.32718894014,185438.53820598006,185327.02970297018,149259.2592592593,170618.70503597122,152446.34146341463,98177.87418655098,114722.1172022684,115140.74074074074,110487.91208791215,95455.05617977543,80704.79134466765,6,4,113,17582055.677687317
1862499.9999999998,1060772.5,3670700.0,540117.6470588235,518578.9473684211,232364.40677966102,263721.5189873418,224716.049382716,226216.58986175116,185920.26578073093,179659.80198019792,174496.9135802469,181079.13669064752,154812.56097560975,98464.20824295006,115327.03213610586,110888.88888888889,114299.45054945057,92808.98876404509,83607.41885625962,0,4,114,17681007.147683065
1865124.9999999998,1095714.1666666665,3678400.0,547789.9159663866,493947.3684210526,229894.06779661018,258721.51898734178,226876.5432098765,222228.11059907835,187222.5913621262,185016.93069306918,175867.2839506173,169992.8057553957,153207.92682926834,108325.37960954444,115829.86767485824,108577.77777777772,110252.41758241762,92247.1910112361,89639.87635239564,1,4,115,17767009.30778303
1869625.0000000005,1006720.833333333,3661400.0,549621.8487394959,493263.15789473674,236042.37288135596,260329.11392405065,225925.92592592587,234315.668202765,180641.19601328904,187980.19801980187,178206.79012345677,170654.67625899278,153158.29268292687,104958.78524945771,117833.64839319472,110933.33333333327,111890.76923076925,93191.01123595517,82999.99999999997,2,4,116,17743160.299852297
1855125.0000000002,1023414.1666666665,3732900.0,556512.6050420168,496105.26315789466,230139.83050847458,267075.9493670886,225444.44444444444,235557.60368663594,178993.3554817276,183701.3861386137,173391.97530864197,169625.89928057554,153538.41463414635,100318.87201735354,113181.47448015124,109555.5555555555,110593.18681318684,95876.40449438222,89253.47758887171,3,4,117,17691619.106676057
1887291.6666666667,1056912.5,3609800.0,578546.218487395,486684.2105263158,231516.94915254237,275012.6582278481,232901.23456790124,221511.5207373272,179063.12292358803,183533.06930693053,180172.8395061728,171431.65467625897,144363.41463414638,101802.60303687636,111325.1417769376,111355.55555555553,112628.24175824183,97837.07865168556,83661.51468315301,4,4,118,17725103.903839696
1867000.0,1071740.0000000002,3401800.0,556487.3949579832,470684.2105263158,217288.13559322033,276506.3291139241,231629.62962962964,202433.17972350234,178471.7607973422,184598.71287128702,173092.59259259255,173597.12230215827,144144.02439024398,104353.57917570494,111374.2911153119,109837.03703703701,113595.49450549453,93589.88764044958,81547.14064914991,5,4,119,17372186.280307624
1758333.3333333337,1019509.1666666663,3225300.0,537092.43697479,473947.3684210526,218711.8644067797,255911.39240506332,229419.75308641972,167649.7695852534,176953.48837209307,181505.1485148514,141407.4074074074,170179.8561151079,143378.53658536586,97249.45770065076,107655.95463137997,108325.92592592591,109032.19780219783,91264.04494382034,80168.46986089644,6,4,120,16657152.292135915
1782416.6666666665,980420.8333333333,3748100.0,546487.3949579832,479000.0,215822.0338983051,254987.3417721519,230259.2592592592,225894.00921658982,176026.57807308974,175718.1188118811,161558.6419753086,169582.73381294962,148972.43902439027,103739.69631236441,111563.32703213612,109414.8148148148,111946.15384615387,95893.25842696644,80330.75734157648,0,4,121,17410659.308410026
1807916.6666666665,1024333.3333333334,3600600.0,542588.2352941176,489105.2631578947,218970.33898305084,266936.70886075945,222679.01234567905,221292.62672811063,175976.74418604653,174823.86138613854,168783.9506172839,166525.17985611508,146881.0975609756,117522.77657266811,115680.52930056713,111577.77777777777,114797.80219780217,92179.77528089898,81304.48222565684,1,5,122,17430205.51809731
1826541.6666666665,996607.4999999997,3758900.0,556613.4453781513,491578.947368421,228245.76271186437,270417.7215189873,227086.41975308643,238668.202764977,180265.780730897,172798.61386138614,180379.62962962964,169208.63309352513,143371.09756097567,114433.8394793926,113047.25897920606,108051.85185185185,111319.78021978024,97016.85393258445,81503.86398763522,2,5,123,17702893.39731352
1840625.0000000002,1028473.3333333331,3867100.0,578789.9159663866,501210.5263157895,234169.49152542374,267189.87341772154,236246.91358024688,232331.79723502306,191471.76079734217,178755.74257425737,177617.28395061725,172438.8489208633,151000.12195121957,108190.88937093275,115850.66162570886,112029.62962962965,113320.76923076929,93471.91011235969,82180.83462132925,3,5,124,18053904.69706759
1883958.3333333335,1059721.6666666667,3742100.0,580932.7731092437,494684.2105263158,236966.10169491524,275177.2151898734,231740.74074074076,233456.22119815665,189375.415282392,176072.57425742567,178873.45679012343,175712.23021582727,148363.41463414647,110906.72451193057,114752.3629489603,113281.48148148149,114586.04395604397,95578.65168539339,81638.33075734157,4,5,125,18068446.179783314
1947000.0000000005,1100759.9999999998,3916700.0,569327.731092437,505842.1052631579,234898.30508474578,284822.7848101266,239592.59259259258,206384.7926267281,191282.39202657808,175936.83168316822,167058.64197530862,177388.48920863308,148058.65853658543,115939.262472885,116160.68052930059,114992.59259259257,113651.64835164839,99842.69662921362,83335.39412673879,5,5,126,18275491.092393998
1814500.0,1075030.8333333333,3981000.0,560067.2268907563,489052.63157894736,223059.32203389832,251962.0253164557,231555.5555555556,171824.88479262675,187621.26245847179,175041.88118811874,146086.41975308635,171388.48920863308,148025.00000000003,109904.5553145336,114370.51039697541,113903.70370370368,119105.16483516485,95359.5505617979,81406.49149922721,6,5,127,17782510.60703051
1810958.3333333337,1142089.1666666665,3902000.0,584756.3025210084,519263.15789473685,229233.05084745758,269898.73417721514,228728.39506172834,233497.6958525346,191033.2225913622,175130.69306930696,177962.96296296292,174050.35971223022,147028.90243902436,101683.2971800434,119077.5047258979,115481.48148148149,121195.38461538465,96758.42696629226,83361.66924265842,0,5,128,18216354.607023504
1995375.0000000002,1224795.833333333,4346300.0,597470.5882352941,541894.7368421053,235207.62711864404,281962.0253164557,235790.1234567901,229518.43317972348,195654.48504983392,190578.71287128702,180651.23456790124,181841.726618705,157103.17073170733,103021.69197396962,117958.4120982987,120740.74074074067,125006.92307692305,95466.29213483162,84938.17619783613,1,5,129,19228036.809774846
2081750.0000000002,1225444.166666666,5697000.0,597252.1008403362,555368.4210526316,238194.91525423725,278569.62025316455,235469.13580246913,223744.23963133644,195621.2624584718,186612.3762376237,173885.80246913573,185338.12949640286,157717.43902439033,105049.89154013009,120506.61625708886,126466.66666666664,129973.84615384619,111073.0337078652,89819.16537867078,2,5,130,20879931.1761796
2217416.666666667,1203561.6666666665,5862000.0,639840.3361344538,585999.9999999999,244699.15254237287,278658.22784810123,248530.86419753087,224629.03225806457,206142.8571428571,219382.97029702965,180614.1975308642,193748.20143884892,179397.43902439027,109023.86117136662,128364.83931947067,131503.70370370365,121872.96703296703,111511.23595505615,91615.14683153015,3,5,131,21668992.842327405
2227708.333333334,1227341.6666666667,5900700.0,693008.4033613446,594736.8421052631,245271.18644067802,290898.7341772152,255481.48148148152,227140.55299539163,208817.27574750833,209024.55445544544,190614.19753086416,196158.27338129494,188653.41463414638,116563.9913232104,125820.41587901706,127274.07407407407,126326.70329670332,114089.88764044944,92806.80061823803,4,5,132,22027511.355912164
2328416.666666667,1305246.666666667,6689900.0,681008.4033613447,612526.3157894736,256546.61016949156,298886.0759493671,260333.3333333333,225377.88018433182,216053.1561461794,209054.05940594047,177191.35802469126,197266.1870503597,201766.7073170731,117839.47939262472,134827.97731569002,135007.4074074074,133926.26373626385,121887.64044943817,95755.79598145283,5,5,133,23274223.657440115
2125333.333333333,1238797.5,7232600.0,606512.6050420168,596631.5789473684,249152.54237288138,291898.7341772152,251148.14814814812,183587.55760368667,217299.00332225912,196776.8316831682,159265.4320987654,195719.42446043165,202233.04878048776,110468.54663774402,131327.03213610587,128748.14814814816,129278.79120879123,125426.9662921349,94272.02472952087,6,5,134,22998605.15528618
2183583.333333333,1229984.1666666665,7613000.0,623697.4789915966,599000.0000000001,248381.3559322034,330860.75949367083,256037.03703703702,231205.06912442396,214541.52823920266,207390.19801980187,180518.5185185185,194539.56834532373,200005.73170731703,110023.8611713666,132255.19848771265,130311.11111111108,127531.97802197804,121421.34831460674,95012.36476043274,0,5,135,23612919.830555093
2172208.3333333335,1288823.333333333,7747700.0,637966.3865546219,592894.7368421053,259114.406779661,324734.17721518985,265654.32098765427,225066.82027649766,225076.41196013291,204817.72277227713,189750.0,206539.5683453237,185136.09756097558,114616.0520607375,143238.18525519842,143562.96296296295,125249.12087912086,117140.44943820222,94952.086553323,1,5,136,24117175.183220405
2265625.0,1227580.8333333333,7122600.0,742663.8655462184,601947.3684210526,281347.4576271187,292569.6202531646,274901.2345679012,233608.2949308756,239126.24584717606,225284.95049504944,198524.69135802472,197374.1007194244,194462.0731707317,116828.6334056399,143465.0283553875,144807.40740740736,132383.95604395604,117376.40449438198,97646.0587326121,2,5,137,23971680.701653183
2136458.3333333335,1183104.1666666667,6375500.0,671865.5462184874,595052.6315789473,253334.7457627119,294240.50632911397,247888.88888888882,227511.52073732723,227083.0564784053,193795.9405940592,190401.2345679012,195597.12230215818,187409.63414634156,113342.73318872013,141937.61814744803,128637.03703703704,122863.07692307695,112556.17977528089,94081.91653786709,3,5,138,22306910.862247538
2094500.0000000002,1151994.9999999995,5078600.0,656932.7731092437,582947.3684210527,258351.69491525425,276898.7341772151,252382.71604938278,229838.7096774193,204910.29900332226,194846.8316831682,193716.04938271607,192410.07194244605,172958.78048780494,114659.43600867676,138268.43100189033,121274.07407407406,123449.23076923078,108893.25842696625,93245.74961360122,4,5,139,20726165.03543447
2002166.666666667,1138702.5000000002,4610600.0,592605.0420168068,547157.8947368421,239237.28813559323,278886.0759493671,244135.80246913576,206502.30414746545,199843.85382059801,182010.4950495048,177006.17283950612,189446.04316546762,166486.70731707322,114511.93058568327,128179.58412098303,115022.22222222218,118276.92307692312,100797.75280898887,88440.4945904173,5,5,140,19475924.66992611
1881666.6666666672,1082470.833333333,4539400.0,557243.6974789916,506789.47368421056,231029.66101694913,269417.7215189873,230654.32098765438,165460.82949308757,194411.96013289038,174487.92079207924,160651.23456790118,178338.1294964029,159454.14634146346,106362.25596529285,120139.88657844989,111022.22222222222,114772.96703296705,94707.86516853946,85593.50850077279,6,5,141,18625564.607518233
1877791.666666667,1074992.4999999995,4500200.0,596941.1764705883,530684.2105263157,228868.6440677966,265835.4430379747,232925.92592592593,229497.69585253458,189302.3255813954,179770.79207920792,180580.24691358022,189230.2158273381,155713.4146341464,103832.97180043382,119451.79584120985,116755.55555555553,119717.47252747256,94865.16853932598,84632.14837712518,0,5,142,18871844.56231092
2051666.6666666667,1151996.6666666665,4903800.0,587218.4873949579,589578.9473684211,241364.40677966105,285012.65822784806,235728.39506172834,221970.04608294935,198112.95681063118,190243.36633663357,186138.88888888888,184856.11510791368,166566.0975609756,107143.16702819955,123708.88468809071,120333.33333333333,123067.58241758248,98960.6741573035,92404.9459041731,1,5,143,20038336.07498734
2145416.6666666665,1148862.5,5738200.0,667974.7899159663,588842.105263158,241512.71186440677,271658.2278481013,248938.2716049383,224721.19815668202,193498.33887043188,190096.83168316816,185055.55555555556,190654.67625899278,181779.26829268303,109976.13882863344,124285.44423440454,129014.8148148148,131282.63736263735,103719.10112359551,93364.76043276662,2,5,144,21425233.623247195
2306958.3333333335,1128823.3333333328,5672000.0,662647.0588235294,625789.4736842104,246415.2542372881,279721.51898734167,252925.92592592593,221500.00000000003,195318.9368770764,193643.16831683155,185583.3333333333,193985.61151079138,190785.48780487812,112683.2971800434,131682.41965973534,128962.96296296292,129179.010989011,111898.87640449438,89720.24729520867,3,5,145,21757637.370531756
2099249.9999999995,1135175.833333333,5325800.0,655176.4705882353,581315.7894736843,254300.8474576271,274924.05063291144,249395.06172839509,222292.62672811057,213421.92691029902,183219.50495049494,181929.01234567902,194151.07913669065,191408.1707317074,110898.04772234272,132890.35916824194,120622.22222222222,123900.76923076925,107314.606741573,86780.52550231839,4,5,146,20863400.97257672
