platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,hedef_miktari,basari_durumu
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,1600,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,var,60,1,0,0,0,4,4,1,yok,yok,0,0,0,115,3000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,25000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,2000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,3300,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,2,4,1,yok,yok,0,0,0,115,2500,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,20000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,25000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,3300,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2015,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,2000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,10000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,2,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,850,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,30000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,25000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,1,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2016,60,var,60,1,0,0,0,6,4,1,yok,yok,0,0,0,115,1000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,4000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,2,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,10000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,kültür-sanat,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,8300,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2017,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,10000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2018,60,var,60,1,0,0,0,14,8,1,yok,yok,0,0,0,115,3000,başarılı
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,10000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,100000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,8,4,1,yok,yok,0,0,0,115,32750,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,10000,başarısız
crowdfon,ödül,kültür-sanat,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2018,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,9000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,500000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,9,4,1,yok,yok,0,0,0,115,15300,başarısız
crowdfon,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,60000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,kültür-sanat,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,8300,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,8,4,1,yok,yok,0,0,0,115,13500,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,1000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,1700,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,6,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,20000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,100000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,20000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,4,4,1,yok,yok,0,0,0,115,16500,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,12500,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,5,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,1,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,5000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,50000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,var,60,1,0,0,0,7,4,1,yok,yok,0,0,0,115,1000,başarısız
crowdfon,ödül,kültür-sanat,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,yok,0,1,0,0,0,3,4,1,yok,yok,0,0,0,115,40000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2019,60,var,91,1,0,0,52,328,4,1,yok,yok,0,0,0,398,12000,başarılı
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,1,1,4,1,yok,yok,0,0,0,78,3000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,0,1,5,1,yok,yok,0,0,0,260,30000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,0,0,3,1,yok,yok,0,0,0,155,125000,başarısız
crowdfon,ödül,tasarım,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,1,2,1,1,yok,yok,0,0,0,60,50000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,0,2,1,1,yok,yok,0,0,0,52,5000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,37,1,0,0,0,1,3,1,yok,yok,0,0,0,118,7000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2020,60,var,33,1,0,0,0,1,1,1,yok,yok,0,0,0,25,5000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,25,1,0,0,1,2,2,1,yok,yok,0,0,0,51,8000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,14,1,0,0,0,1,1,1,yok,yok,0,0,0,9,300000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,17,1,0,0,0,0,1,1,yok,yok,0,0,0,256,100000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,37,1,0,0,0,1,1,1,yok,yok,0,0,0,8,7500,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,belirsiz,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,0,0,0,0,0,1,1,yok,yok,0,0,0,11,70000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,446,1,0,0,0,1,1,1,yok,yok,0,0,0,31,6400,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,19,1,0,0,0,3,1,1,yok,yok,0,0,0,43,1453000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,69,1,0,0,0,1,4,1,yok,yok,0,0,0,322,25000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,1,0,0,0,3,1,1,yok,yok,0,0,0,163,100000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,yok,0,3,0,0,0,0,1,1,yok,yok,0,0,0,39,1000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,151,1,0,0,0,5,12,1,yok,yok,0,0,0,92,40000,başarısız
crowdfon,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,98,1,0,0,0,3,4,1,yok,yok,0,0,0,59,100000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2020,60,var,53,1,0,0,0,1,2,1,yok,yok,0,0,0,35,30000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2021,60,var,110,12,0,0,0,2,6,1,yok,yok,0,0,0,364,50000,başarısız
crowdfon,ödül,kültür-sanat,ya hep ya hiç,erkek,0,0,1,0,belirsiz,belirsiz,2021,60,var,43,7,0,0,0,1,6,1,yok,yok,0,0,0,150,100000,başarısız
